24906080.00,-110.97,-106.47,-97.97,-109.97,-115.47,-114.47,-114.47,-101.47,-104.47,-117.97,-117.97,-108.47,-103.97,-112.47,-105.47,-107.47,-106.47,-109.97,-112.47,-108.97,-109.47,-103.47,-113.47,-112.97,-112.47,-112.47,-100.47,-100.97,-108.97,-111.97,-111.97,-109.97,-96.47,-106.47,-106.47,-112.47,-110.47,-109.47,-105.47,-101.47,-117.97,-106.47,-110.47,-114.47,-107.47,-107.47,-103.97,-98.97,-109.97,-111.47
24906582.00,-111.97,-111.97,-107.97,-104.47,-101.47,-117.47,-105.47,-107.97,-110.97,-93.97,-93.97,-113.97,-105.47,-107.97,-110.97,-107.47,-109.47,-109.47,-111.97,-108.47,-116.97,-107.97,-112.97,-110.47,-106.47,-107.47,-111.47,-104.97,-106.97,-109.97,-109.97,-110.47,-102.97,-110.97,-110.97,-101.97,-105.97,-106.47,-115.47,-103.47,-106.97,-109.47,-107.97,-106.47,-115.47,-104.97,-103.97,-108.97,-110.47,-101.97
24907085.00,-103.47,-104.97,-95.97,-104.97,-113.47,-104.97,-108.47,-112.97,-110.97,-108.47,-108.47,-106.97,-112.47,-107.47,-101.97,-106.47,-104.97,-115.97,-104.97,-106.97,-104.47,-109.97,-104.97,-107.97,-99.97,-112.97,-108.97,-110.97,-105.47,-107.47,-107.47,-105.97,-102.47,-108.47,-108.47,-113.97,-112.97,-113.47,-105.47,-111.47,-114.47,-116.47,-110.47,-107.97,-107.47,-113.97,-102.97,-104.97,-106.47,-118.97
24907587.00,-113.97,-105.47,-94.97,-112.97,-108.97,-106.97,-104.47,-105.97,-103.47,-107.47,-107.47,-107.47,-104.47,-109.47,-117.97,-105.47,-103.47,-105.47,-110.97,-104.97,-101.97,-109.97,-118.47,-106.97,-106.47,-108.47,-114.97,-102.97,-109.47,-108.97,-108.97,-104.97,-101.47,-108.47,-108.47,-110.97,-115.97,-105.47,-116.97,-99.47,-98.97,-119.47,-109.47,-107.47,-104.47,-109.47,-109.97,-99.97,-113.97,-105.47
24908090.00,-108.47,-109.97,-110.97,-110.47,-115.47,-98.97,-107.97,-111.97,-102.47,-105.47,-105.47,-105.97,-110.47,-113.97,-106.47,-114.47,-102.47,-115.97,-119.47,-108.47,-109.97,-107.97,-105.47,-115.47,-110.47,-102.97,-102.97,-115.97,-104.97,-104.97,-104.97,-109.47,-101.47,-102.47,-102.47,-108.97,-105.47,-104.97,-109.97,-113.97,-101.97,-109.97,-102.97,-112.97,-100.97,-104.47,-100.47,-110.47,-113.97,-121.97
24908592.00,-105.47,-115.47,-112.47,-108.47,-102.97,-109.97,-112.47,-107.97,-98.97,-108.97,-108.97,-103.47,-107.47,-104.97,-113.47,-110.47,-110.47,-109.97,-104.97,-107.47,-112.97,-117.47,-115.47,-111.97,-104.47,-111.97,-114.47,-114.97,-105.47,-107.47,-107.47,-110.47,-111.47,-111.97,-111.97,-115.97,-102.97,-110.97,-109.47,-115.97,-101.97,-110.97,-112.97,-112.47,-102.47,-111.97,-116.97,-105.47,-107.47,-110.47
24909095.00,-106.47,-112.97,-107.97,-116.47,-105.97,-107.97,-101.97,-114.97,-114.47,-106.47,-106.47,-104.47,-111.97,-107.97,-104.47,-108.97,-103.97,-115.97,-111.97,-109.97,-99.97,-106.47,-101.97,-107.47,-101.47,-116.47,-110.97,-106.97,-100.97,-108.47,-108.47,-106.97,-103.47,-104.97,-104.97,-108.47,-103.97,-113.97,-104.97,-107.47,-103.47,-112.47,-104.47,-110.47,-104.47,-111.47,-104.47,-98.97,-112.47,-109.47
24909597.00,-106.47,-99.47,-105.97,-105.97,-105.97,-103.47,-109.97,-107.47,-108.97,-104.47,-104.47,-110.47,-113.97,-98.97,-101.47,-104.47,-105.97,-108.47,-106.97,-96.47,-112.47,-101.97,-112.47,-107.47,-108.47,-106.97,-109.47,-104.47,-104.47,-107.47,-107.47,-109.97,-104.47,-117.97,-117.97,-107.97,-106.47,-106.47,-104.97,-110.97,-111.47,-103.47,-115.97,-103.97,-103.97,-103.47,-110.47,-100.47,-116.47,-111.97
24910100.00,-98.97,-110.47,-118.47,-97.47,-112.97,-105.97,-110.97,-104.97,-101.47,-104.97,-104.97,-102.97,-112.47,-102.47,-97.97,-104.97,-104.97,-104.97,-112.97,-106.97,-111.47,-102.47,-109.97,-113.47,-114.47,-100.47,-106.47,-111.47,-115.97,-99.97,-99.97,-105.47,-115.97,-101.47,-101.47,-109.97,-108.47,-103.97,-113.47,-105.97,-106.47,-111.47,-102.47,-108.47,-107.47,-105.47,-111.97,-111.97,-106.47,-113.97
24910603.00,-110.97,-113.97,-106.47,-109.47,-110.47,-108.47,-105.47,-107.97,-106.47,-104.47,-104.47,-112.97,-110.97,-113.47,-101.47,-115.47,-107.97,-110.47,-106.97,-110.97,-102.97,-113.47,-107.47,-108.97,-114.47,-113.47,-107.47,-106.97,-100.47,-101.47,-101.47,-111.47,-111.97,-106.97,-106.97,-107.97,-114.47,-111.97,-108.47,-115.97,-111.97,-112.97,-113.47,-114.97,-114.47,-112.97,-107.47,-104.97,-115.47,-110.97
